screen_name,fullname,text,timestamp,following,followers,num_tweets,location,num_likes,id,date_joined,num_days_joined,days_on_twitter
real__pck,จิบบี้,ดีที่สุดคือเตรียมออกเถอะ #รัฐบาลเตรียมพร้อม,2020-02-13 19:25:44,469,78,71543,"Pathum Thani, Thailand",0,2696329117,2014-07-31 11:14:00,2036 days 12:46:00.000000000,2036
Aaliyahjajajaaa,Aaliyah ✨ 👓,"เอาIOปั่นอีควายเงินพวกกุอีกสินะ พร้อมอะไรของมึง
วันไหนมีปัญญาหาเงินเองค่อยมาบอกกุว่าพร้อมค่ะอีควายยยยอีพยาธิ
#รัฐบาลเตรียมพร้อม",2020-02-13 19:25:23,170,9,1432,-1,0,1039534670432546816,2018-09-11 08:22:00,533 days 15:38:00.000000000,533
Snoopynesy,Snoopy,เตรียมพร้อมอะไร #รัฐบาลเตรียมพร้อม,2020-02-13 19:25:18,34,4,943,-1,0,1097600800803688448,2019-02-18 12:56:00,373 days 11:04:00.000000000,373
GrahAnimation,Kritsana Assadong,คุณวิโรจน์ พรรค #อนาคตใหม่ ชี้เป้า มันก็เลยกลายเป็นชะนี้แล ปจบ. มีทุกอย่าง ตั้งแต่มุกเสี่ยว บ่นด่า ยันสูตรทำไข่เจียวทรงเครื่อง #รัฐบาลเตรียมพร้อม ,2020-02-13 19:25:03,1888,145,2920,Thailand,29,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
KME241N,สิทธัตถะ วิบวับๆๆๆๆ,กูเหื่อยจะด่ากับรัฐบาลชุดนี้ #รัฐบาลเตรียมพร้อม pic.twitter.com/SzmnfXp91i,2020-02-13 19:24:39,28,52,1435,"Chiang Mai, Thailand",22,1052273363219963904,2018-10-16 12:01:00,498 days 11:59:00.000000000,498
zaszeegirl1,zazee,ไม่เคยเห็นความพร้อมในด้านใดเลย ของรัฐบาลชุดนี้.... #รัฐบาลเตรียมพร้อม,2020-02-13 19:24:09,87,4,366,-1,0,3214165584,2015-05-17 11:00:00,1746 days 13:00:00.000000000,1746
real__pck,จิบบี้,เอิ่บ.. #รัฐบาลเตรียมพร้อม,2020-02-13 19:23:49,469,78,71543,"Pathum Thani, Thailand",0,2696329117,2014-07-31 11:14:00,2036 days 12:46:00.000000000,2036
CottageNongnoo7,Liberty Girl,"น่าจะมาจาก สส.วิโรจน์ พรรคอนาคตใหม่บอกเห็นปั่นIOปั่นมาหลายวันแล้ว ตั้งแต่5-6กพ.แต่ปั่นไม่ขึ้นให้ช่วยเขาหน่อย
#รัฐบาลเตรียมพร้อม พอช่วยเลยขึ้นเลยลุ้นว่าจะขึ้นถึงอันดับ1หรือเปล่า",2020-02-13 19:23:36,136,54,2763,-1,30,880680765796888576,2017-06-29 23:53:00,972 days 00:07:00.000000000,972
capybalah,คาปี้บาหล้า ( ⑉¯ ꇴ ¯⑉ ),#รัฐบาลเตรียมพร้อม พร้อมยุบสภา,2020-02-13 19:23:35,60,0,58,-1,0,1226562070314921984,2020-02-09 17:45:31,17 days 06:14:29.000000000,17
tttoeynaru__,that's toey,ถ้ากูเป็น #กราดยิงที่โคราช กูจะไปที่ทำเนียบ กูจะเล็งที่หัวล้านๆนั่นก่อน ตามด้วยหัวล้านหัวที่สอง สาม สี่ ละดูซิประชาชนจะยืนไว้อาลัยหรือชูมินิฮาร์ท แต่อีนี่ว่าอย่างหลังนะ #รัฐบาลเตรียมพร้อม,2020-02-13 19:23:07,214,58,15028,"ขอนแก่น, ประเทศไทย",0,851447728701792256,2017-04-10 07:52:00,1052 days 16:08:00.000000000,1052
_idonut,หมวยลำเค็ญ,พักเถอะ โป๊ะจนดูป่วย  #รัฐบาลเตรียมพร้อม,2020-02-13 19:21:33,338,628,25031,-1,0,131902015,2010-04-11 10:58:00,3608 days 13:02:00.000000000,3608
_idonut,หมวยลำเค็ญ,ไหวป่ะ ปั่นเก่ง #รัฐบาลเตรียมพร้อม #รัฐบาลเฮ็งซวยhttps://twitter.com/newman1190/status/1227981470578270213 …,2020-02-13 19:20:46,338,628,25031,-1,1,131902015,2010-04-11 10:58:00,3608 days 13:02:00.000000000,3608
TeehenPenU,ที่เห็น,"ชั้นนี่เตรียมพร้อมฉอดแล้ว #รัฐบาลเตรียมพร้อม

ที่รัฐบาลพร้อมมากๆคือ #Fakenees #ข่าวปลอม พร้อมจริงๆ มีทุกวัน เริ่มตั้งแต่ จะไม่ปฏิวัติแล้ว ขอเวลาอีกไม่นาน ไม่นานเราะ????? ปฏิรูปก่อนเลือกตั้ง ถถถถถ เละหนักกว่าเดิม กำจัดคอรัปชั่น หึ เงินทอน ส่วนต่าง สาระพัด เจ้าชายแห่งfakenews",2020-02-13 19:20:43,111,1,1,-1,0,1228032464615903232,2020-02-13 11:05:00,13 days 12:55:00.000000000,13
Zhanzhanja,肖战𝓓𝓪𝔂𝓽𝓸𝔂 #ป๋อจ้าน 🦁 🐱,พร้อมพากูไปสู่ความชิบหาย #รัฐบาลเตรียมพร้อม,2020-02-13 19:20:31,31,176,24180,✨ 💫 🐰 肖战DAYTOY  🐰 💫 ✨,0,1149866845324734464,2019-07-12 19:23:00,229 days 04:37:00.000000000,229
y_tafei,Tafei,"รัฐประหาร ฉีกรัฐธรรมนูณ กำจัดคนเห็นต่าง  เขียนรัฐธรรมนูณใหม่เพื่อเอื้อประโยชน์ให้ตัวเอง ทำทุกทางเพื่อให้ตัวเองได้จัดตั้งรัฐบาลทั้งๆที่แพ้ เศรษฐกิจพัง เอื้อประโยชน์พวกพ้อง คุณภาพชีวิตแย่ ที่มาขององค์กรอิสระ และอีกมากมาย(เขียนไม่พอจริงๆ)
มันทำประโยชน์ตรงไหนวะ #รัฐบาลเตรียมพร้อม https://twitter.com/tanawatofficial/status/1227888018595311616 …",2020-02-13 19:19:45,158,3,417,"Bangkok, Thailand",1,1213482730488336384,2020-01-04 07:30:00,53 days 16:30:00.000000000,53
93_year,𝑪𝒐𝒍𝒅 𝒎𝒐𝒐𝒏 🌨,พร้อมเหี้ย นี่ยืนหนึ่งมาตลอด กี่ปีผ่านไปก็ยังเหมียนเดิม เพิ่มเติมคือหน้าด้านหน้าทนแล้วนะเด๊ะเน๊! #รัฐบาลเตรียมพร้อม,2020-02-13 19:19:39,806,115,352917,-1,0,2773775131,2014-08-27 09:19:00,2009 days 14:41:00.000000000,2009
baipievasita,バイパーイ 🥧,เตรียมไรงะแก #รัฐบาลเตรียมพร้อม,2020-02-13 19:18:38,654,106,93636,-1,0,1459659720,2013-05-26 06:45:00,2467 days 17:15:00.000000000,2467
outclasslife,outclass,"แทรนแท๊กนี้ต้องออกเอกสารตราครุทมั้ย เช่น
เอกสารที่ 13/63
เรื่อง ขอความอนุเคราะห์ในการปฏิบัติการประชาสัมพันธุ์แฮชแท็กทวีตเตอร์

เนื่องด้วย ตามนโยบายรัฐบาลในการส่งเสริมภาพลักษณ์องค์กร ฝ่ายการข่าวและประชาสัมพันธ์ ได้เร่งเห็นว่า กระแสทวีตเตอร์นั้นมีความสำคัญ.....
#รัฐบาลเตรียมพร้อม",2020-02-13 19:18:26,9,39,1280,-1,0,751045214786158592,2016-07-07 06:28:00,1329 days 17:32:00.000000000,1329
QuantuumNc,Quantuum Nc,มาจากไหน คืออะไรอ่ะ แท็กนี้ #รัฐบาลเตรียมพร้อม,2020-02-13 19:17:37,75,209,3576,-1,0,4777881775,2016-01-18 02:00:00,1500 days 22:00:00.000000000,1500
Satha_1995,20.06,"เปิดมางง ติดอันดับ 1 #รัฐบาลเตรียมพร้อม เข้ามาดูด้วยความสงสัย เขาพร้อมจะทำอะไร
ไล่ไปไล่มา ยังไม่รู้เลยเขาพร้อมจะทำอะไร นอกจากพร้อมโดนตำหนิติเตียน",2020-02-13 19:17:29,27,1,316,Thailand,0,917045781453971456,2017-10-08 08:15:00,871 days 15:45:00.000000000,871
Moconiz,•mocon• ปีใหม่ใจอยู่รัชศกฯ 🗡 ♥ 🥟 commission open,"ปะทับใจค่ะ วัตถุดิบด่ารบ.อันใหม่

#รัฐบาลเตรียมพร้อม #พักก่อนpic.twitter.com/ZQT9sWpBeH",2020-02-13 19:17:24,805,1732,6967,天津，住在唐泛家的厨房里,176,867849997,2012-10-08 04:37:00,2697 days 19:23:00.000000000,2697
186209ad,อ๋อแจ้งสิ!,พร้อมเปิดประตูนรก #รัฐบาลเตรียมพร้อม,2020-02-13 19:16:58,15,0,150,-1,0,982211507797676032,2018-04-06 11:00:46,691 days 12:59:14.000000000,691
y_tafei,Tafei,"รัฐประหาร ฉีกรัฐธรรมนูณ กำจัดคนเห็นต่าง  เขียนรัฐธรรมนูณใหม่เพื่อเอื้อประโยชน์ให้ตัวเอง ทำทุกทางเพื่อให้ตัวเองได้จัดตั้งรัฐบาลทั้งๆที่แพ้ เศรษฐกิจพัง เอื้อประโยชน์พวกพ้อง คุณภาพชีวิตแย่ ที่มาขององค์กรอิสระ และอีกมากมาย(เขียนไม่พอจริงๆ)
มันทำประโยชน์ตรงไหนวะ #รัฐบาลเตรียมพร้อม",2020-02-13 19:16:14,158,3,417,"Bangkok, Thailand",1,1213482730488336384,2020-01-04 07:30:00,53 days 16:30:00.000000000,53
Nidladyboy24,น้องนิดสาวสอง Ladyboy,พร้อมหน้าด้านแถอยู่ผลาญเงินภาษีประชาชนต่อไป พร้อมทำเรื่องเหี้ยๆต่อไป พร้อมทำทุกอย่างเพื่ออยู่ต่อไป จะจารึกไว้ว่ารัฐบาลชุดนี้โคตรตกต่ำที่สุดที่เป็นประเทศไทยมา #รัฐบาลเตรียมพร้อม,2020-02-13 19:15:51,74,31,157,"อ.เมืองอุดรธานี, จ.อุดรธานี",1,4835674394,2016-01-30 07:40:00,1488 days 16:20:00.000000000,1488
sompcrp,คุไคดันมะกอม 슈  ♥ ,พร้อมไปตายยังค้า อีรัดทะบาน #รัฐบาลเตรียมพร้อม,2020-02-13 19:15:35,817,363,81405,-1,1,2874610296,2014-10-23 22:50:00,1952 days 01:10:00.000000000,1952
hiyamaha1122,มึงคะ,ปล่อยบอท ติดแท็กหรอ #รัฐบาลเตรียมพร้อม,2020-02-13 19:15:26,1,0,138,-1,0,2831854472,2014-09-25 14:09:15,1980 days 09:50:45.000000000,1980
5eVlIkZdE2CSPj0,แมวบนดาวอังคาร,พร้อมทำไรอีกล่ะฮึ #รัฐบาลเตรียมพร้อม,2020-02-13 19:14:58,2,1,694,-1,0,1194279667726868480,2019-11-12 07:44:00,106 days 16:16:00.000000000,106
Pinny45,แห้งเหี่ยวรีวิว,พร้อมมาก แค่ต้องโหวต 3 รอบ กับอีก 1 ศาล งบถึงจะผ่าน พร้อมมากกกกกก  #รัฐบาลเตรียมพร้อม,2020-02-13 19:14:57,642,1690,25869,-1,15,463837813,2012-01-14 06:52:00,2965 days 17:08:00.000000000,2965
jssnve,ครอสอีวิล,พร้อมลาออก พร้อมยุบสภา เอออันนี้สนับสนุน #รัฐบาลเตรียมพร้อม,2020-02-13 19:14:41,39,0,115,-1,1,1227925816840867840,2020-02-13 12:01:51,13 days 11:58:09.000000000,13
dafuqlikethat,เป็นคว€อะไรล่ะครับ,อย่ามาอ้างว่ามึงทำฝุ่นลดนะไอ่พวกหน้าหีหน้าส้นตีน ที่ฝุ่นมันลดเพราะลมจากอ่าวไทยไม่ใช่ฝีมือพวกมึงเลยแม้แต่นิดเดียว #รัฐบาลเตรียมพร้อม,2020-02-13 19:14:29,34,0,250,"Amphoe Mueang Chachoengsao, Chachoengsao Province",0,954691752660688896,2018-01-20 12:27:05,767 days 11:32:55.000000000,767
jssnve,ครอสอีวิล,พร้อมเหี้ยไร มาพร้อมที่ตีนกูนี่ #รัฐบาลเตรียมพร้อม,2020-02-13 19:14:06,39,0,115,-1,0,1227925816840867840,2020-02-13 12:01:51,13 days 11:58:09.000000000,13
payforxiaozhan,เซียวจ้านที่ม๊อบแม๊บ`,"#รัฐบาลเตรียมพร้อม ให้กูด่าใช่มั้ย
ได้จ้าาาาาาาาา pic.twitter.com/stbTAAnAqF",2020-02-13 19:11:26,38,126,12334,"대한민국 서울, 태국",0,227202471,2010-12-15 21:37:00,3360 days 02:23:00.000000000,3360
Pearl_summer,ลูกหมูสามตัวอ้วนกลม,สำหรับIOหนะหรอคะ #รัฐบาลเตรียมพร้อม pic.twitter.com/77MmZU6gFh,2020-02-13 19:10:55,141,76,172925,-1,215,252073034,2011-02-14 04:41:00,3299 days 19:19:00.000000000,3299
tttoeynaru__,that's toey,อีตู่สมควรละสังขารได้แล้ว แก่หัวงอกแล้วอ่ะ ลีกทางให้คนยุคใหม่เถอะ #รัฐบาลเตรียมพร้อม,2020-02-13 19:09:52,214,58,15028,"ขอนแก่น, ประเทศไทย",0,851447728701792256,2017-04-10 07:52:00,1052 days 16:08:00.000000000,1052
j3pmv6wv0HqD4Z6,MindMint19,คนด่าได้ขนาดนี้ยังทน เป็นกูออกตั้งนานแล้วนะความภาคภูมิใจปลอมๆอืมมมมมอย่างว่าแหละขึ้นหลังเสือลงมาก็ตาย #รัฐบาลเตรียมพร้อม,2020-02-13 19:09:44,21,1,693,ประเทศไทย,0,989122609567514624,2018-04-25 05:43:00,672 days 18:17:00.000000000,672
prawitdesign22,Prawitdesign22,"

ฝากถึงคุณประภาภรณ์ ราชวงษ์ (พี่เดือน) นำเงินมาคืนผมหน่อย ผมกับลูกจะตายอยู่แล้วต้องมาแบกหนี้แทน พี่มาหนีผมไปทำไม ผมลำบากขนาดไหนพี่เคยรู้บ้างไหม ผมช่วยพี่ด้วยใจแต่พี่ไม่เคยเหลียวแลผมกับลูกเลย ผมสุดๆ แล้วไม่อยากจะอยู่เลย #พี่เดือน
#iPhone
#รัฐบาลเตรียมพร้อม",2020-02-13 19:09:36,18,25,192,Amphoe Kaeng Khoi,2,1067415669208051712,2018-11-27 05:51:00,456 days 18:09:00.000000000,456
asterapond,Hoshino,ทำไมถึงชอบ​ อ้างว่าทำเพื่อประเทศชาติ​ ทั้งๆที่อาชีพอื่นก็ทำเพื่อประเทศชาติเช่นกัน​ ​งี้ถ้ากูจบหมอนี่คือกูขายชาติเหรอ​ ต้องเป็นทหารรึไงถึงบอกว่าทำเพื่อชาติได้​  // พูดออกมาได้​ เฮงซวย​ #รัฐบาลเตรียมพร้อม,2020-02-13 19:09:24,850,98,185,-1,1,2959869199,2015-01-05 07:56:00,1878 days 16:04:00.000000000,1878
jingx2naja,!!,ช่วยปั่น กุล่ะเวทรัฐบาลจริงๆ แต่ละอย่าง #รัฐบาลเตรียมพร้อม,2020-02-13 19:08:13,126,11,34574,-1,0,919107760221962240,2017-10-14 00:49:00,865 days 23:11:00.000000000,865
nuclear_MC2, ☢ⓔ=mc² ηⓤ℃L℮ªⓡ,"สีหน้าของกูเมื่อเห็นแท็กที่รัฐบาลทำ IO
#รัฐบาลเตรียมพร้อม pic.twitter.com/DAxN9FOkId",2020-02-13 19:06:35,64,17,2959,-1,25,3107861479,2015-03-25 10:49:00,1799 days 13:11:00.000000000,1799
dafuqlikethat,เป็นคว€อะไรล่ะครับ,ฐานเงินเดือนมึงน้อยมากมั้งอยู่บ้านพักทหารต่อได้อ้างทำเพื่อชาติ?? บอกทบ.ศักสิทธิ์แต่คนเขารู้ว่าเน่าในเละเทะหมดกูถามจริง?? แถมมีปั่นแท็ก #รัฐบาลเตรียมพร้อม พร้อมอะไร? พร้อมนำประเทศไปสู่ความชิบหายแบบขั้นสุดใช่ไหม? ถ้าแท็กไม่ถึงยอดก็โดนซ่อมไหมIO ตอบ!,2020-02-13 19:05:41,34,0,250,"Amphoe Mueang Chachoengsao, Chachoengsao Province",0,954691752660688896,2018-01-20 12:27:05,767 days 11:32:55.000000000,767
aof57338152,ยอดนักเผือกเบอร์1โคนัน,เตรียมพร้อมจริงอะเตรียมแล้วทำได้แค่นี้ฝุ่นก็บอกว่าเตรียมพร้อมแล้วพร้อมแล้วเห็บหมาไรละ​#รัฐบาลเฮงซวย​#รัฐบาลเตรียมพร้อม,2020-02-13 19:05:20,56,0,1483,-1,0,1145225914155843584,2019-06-30 07:01:49,241 days 16:58:11.000000000,241
Moooooo04987259,พี๊,รบน่าโง่ โง่ตั้งแต่หัวยันหาง สกปรกทั้งร่างกายและจิตใจ หลอกตัวเอง หลอกคนอื่น #รัฐบาลเตรียมพร้อม #รัฐบาลเฮงซวย #นายกโง่,2020-02-13 19:05:07,0,0,2316,-1,0,1068117235678367744,2018-11-29 12:19:28,454 days 11:40:32.000000000,454
ohse_AKN,•.¸♡[ ϴᎻ'ՏᎬ ]♡¸.•,#รัฐบาลเตรียมพร้อม พาปท.ลงเหว,2020-02-13 19:05:02,472,34,50816,"กรุงเทพมหานคร, ประเทศไทย",0,1144287066,2013-02-02 21:38:00,2580 days 02:22:00.000000000,2580
chenqingling13,รักพิจ้าน,เอาดีๆ แท๊กผิดรึเปล่า รัฐบาลเตรียมพร้อม หรือรัฐบาลเตรียมพัง #รัฐบาลเตรียมพร้อม,2020-02-13 19:04:30,8,2,56,-1,0,1153330821526216704,2019-07-22 08:47:00,219 days 15:13:00.000000000,219
GZAGgRxcu1lViGF,โดนแบนแอคเพราะด่ารัฐบาล,พร้อมตายกันยกคณะได้อย่างเดียวอ่ะตอนนี้  #รัฐบาลเตรียมพร้อม,2020-02-13 19:04:17,11,1,144,-1,0,1186206832148135936,2019-10-21 02:05:00,128 days 21:55:00.000000000,128
KhemjiraWTF,ขี้เกียจตั้งเว้ย,"ขึ้นแท็กจะอวยตัวเอง
แต่เสือกมีแต่คนเข้ามาด่า
น่ามสารชิบหายยย
5555555555555555

#รัฐบาลเตรียมพร้อม",2020-02-13 19:03:28,143,20,2020,"กรุงเทพมหานคร, ประเทศไทย",0,895654758656102400,2017-08-10 07:35:00,930 days 16:25:00.000000000,930
Nop37859068,•ㅅ•,สร้างเเท็กนี้ #รัฐบาลเตรียมพร้อม เพื่อมาให้คนด่า จริงๆ อยากถามรัฐบาลว่า คิดไรอยู่ จะมีคนมาชมคุณจากใจจริง จริงๆหรอ? กับเรื่องเหี้ยๆที่คุณทำ อยู่มากี่ปีแล้ว พึ่งบอกว่าเตรียมพร้อม เหอะ! ทุเรศสิ้นดี!,2020-02-13 19:03:24,3,0,26,-1,0,1211650659990175744,2019-12-30 14:10:16,58 days 09:49:44.000000000,58
KhemjiraWTF,ขี้เกียจตั้งเว้ย,#รัฐบาลเตรียมพร้อม พร้อมควยไรอ่ะ โชว์โง่อ่อ จบ จปร.จริงป่าว หรือแค่มอต้นอ่ะ? ฉลาดจริงจอดูผลงานที่เป็นที่ยอมรับดิ๊ อิควัย!!!,2020-02-13 19:03:03,143,20,2020,"กรุงเทพมหานคร, ประเทศไทย",0,895654758656102400,2017-08-10 07:35:00,930 days 16:25:00.000000000,930
GrahAnimation,Kritsana Assadong,"#รัฐบาลเตรียมพร้อม ขึ้นอันดับ 3 แล้ว ไอเชี่ย 55555
สลิ่มที่เล่นทวิตไม่เป็น เอาไปหลอกได้เลยนะ 555 https://twitter.com/TopTrendThai/status/1228031245361135616 …",2020-02-13 19:02:50,1888,145,2920,Thailand,0,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
KoikoiProm,ระลึกถึงตัวเองก่อนว่าคนอื่น,อืมมมม... หน้าด้านจริงๆ พร้อมอะไรวะ เห็นปังๆๆๆๆ ปังปิ๊นาดทุกเรื่อง #รัฐบาลเตรียมพร้อม,2020-02-13 19:02:27,138,4,253,-1,0,1003435139014115328,2018-06-03 17:35:00,633 days 06:25:00.000000000,633
myMark59877588,my​Hero,"#รัฐบาลเตรียมพร้อม
#ไวรัสโคโรน่าสายพันธุ์ใหม่2019
#ไวรัสโควิด19 #โคโรน่าไวรัส
#coronavirus #VirusWuhan
#Wuhan​ #WuhanCoronavirus
#WuhanVirus #ไวรัสโคโรน่าสายพันธุ์ใหม่ 
ถุงยางอนามัย​มัประโยชน์​กว่าที่คิดpic.twitter.com/OcUvnFVzMP",2020-02-13 19:01:49,5,1,1541,-1,0,1214635787175649280,2020-01-07 19:52:05,50 days 04:07:55.000000000,50
Timfrynning,ติม side 100,IO ปั่นแท็กโบ๊ะบ๊ะดีนะคะ แต่เสียดายโง่ปั่นแบบโง่ๆเลยโป๊ะ 5555555555555 #รัฐบาลเตรียมพร้อม,2020-02-13 19:00:55,439,33,5077,"เชียงใหม่, ประเทศไทย",0,1077781144345632768,2018-12-25 20:20:00,428 days 03:40:00.000000000,428
Becauseyouhave,ยองแจเป็นแฟนฉันแล้วรู้ตัวบ้างไหม~,"เตรียมตัวลาออกเหรอ มันจะดีนะ
#รัฐบาลเตรียมพร้อม",2020-02-13 19:00:02,585,9,6155,-1,0,778458150718414848,2016-09-20 21:57:00,1254 days 02:03:00.000000000,1254
dindanrilux009,ดินแดนไร้รัก,"สูตรไข่เจียวทรงเครื่อง
**ส่วนผสม**
ไข่ไก่ 3 ฟอง
หอมแดงซอย 3 หัว
พริกขี้หนูซอย 2 เม็ด
ต้นหอมซอย 1 ต้น
ผัดชีซอย 1 ต้น
น้ำปลา 1 ช้อนชา
น้ำมันหอย 1 ช้อนชา
ผงปรุงรส 1/2 ช้อนชา
พริกไทยป่น 1/4 ช้อนชา
น้ำมัน 6 ช้อนโต๊ะ
#รัฐบาลเตรียมพร้อม",2020-02-13 18:59:40,273,170,14079,Thailand,6,2496233095,2014-05-15 04:59:00,2113 days 19:01:00.000000000,2113
Phyme_, 🚫 -REST- ภ. จรรสกนกก :),"อันดับ3แล้วแม่ มันเริ่ด ioมาดูงานรึยัง how to ปั่นยังไงให้ติดเทรนด์
#รัฐบาลเตรียมพร้อม pic.twitter.com/HKlt9IOK4c",2020-02-13 18:59:37,147,2988,106184,-1,14,2446544586,2014-04-15 21:31:00,2143 days 02:29:00.000000000,2143
bdkekdhdns,bdkekdhdns,เช้านี้จะมีข่าวว่า  #รัฐบาลเตรียมพร้อม บนโลกโซเชี่ยล ยอดรีทวิตเท่านี้ ๆ และที่เหลือในข่าวก็จะเป็นคำชมรัฐบาล คนไม่เล่นทวิตก็จะหลงเชื่อว่า คนร่วมใจกันชมรัฐบาล,2020-02-13 18:59:35,33,2,10012,-1,1,1172672838811054080,2019-09-13 17:46:00,166 days 06:14:00.000000000,166
LAlchemistaken,Soul Insovency,ใครคิสชื่อแท็ค #รัฐบาลเตรียมพร้อม อ่ะ บับเชยมากกกก เหมือนต้องส่งอนุมัติให้นายดูก่อนเอามาใช้อ่ะ เวทททเว้อออ ถถถ,2020-02-13 18:59:35,154,938,49384,"England, United Kingdom",0,70137944,2009-08-30 08:09:00,3832 days 15:51:00.000000000,3832
phansa28645233,_Phansa_,"#รัฐบาลเตรียมพร้อม สามมม...สี่...
พร้อม...พาประเทศชาติไปสู่ความชิบหาย",2020-02-13 18:58:37,54,14,110,-1,0,1199167520822808576,2019-11-25 19:26:00,93 days 04:34:00.000000000,93
Jitruwa_oumoum,สักกำบ๋อ!!,พร้อมทำเรื่องต่ำตม #รัฐบาลเตรียมพร้อม,2020-02-13 18:57:49,144,17,351,-1,0,1081210377889697792,2019-01-04 07:26:00,418 days 16:34:00.000000000,418
sadturnday_,SADTURN,#รัฐบาลเตรียมพร้อม แดกเงินภาษีปชช ลอตใหม่ pic.twitter.com/Th8fQrMwif,2020-02-13 18:57:48,0,0,5,"Bangkok, Thailand",16,1132670728334012416,2019-05-26 15:32:00,276 days 08:28:00.000000000,276
boy_9987,TT582,พร้อมอะไร พร้อมรบ พร้อมกดขี่ พร้อมสูบเลือดสูบเนื้อประชาชน? #รัฐบาลเตรียมพร้อม,2020-02-13 18:56:41,48,6,53,-1,1,1242445698,2013-03-04 15:47:00,2550 days 08:13:00.000000000,2550
khunratuay,ขุนระทวย,สภาพของ #รัฐบาลเตรียมพร้อม พร้อมสุดๆไปเลย pic.twitter.com/R0BHEkOaL3,2020-02-13 18:56:02,45,1,300,-1,4,856867508963463168,2017-04-25 06:48:00,1037 days 17:12:00.000000000,1037
thubthim29,แงวง่าว 🐈,#รัฐบาลเตรียมพร้อม พร้อมโดนด่าสินะ,2020-02-13 18:55:59,52,3,237,-1,0,1058022997477343232,2018-11-01 08:48:00,482 days 15:12:00.000000000,482
GrahAnimation,Kritsana Assadong,#รัฐบาลเตรียมพร้อม ต้อนรับ #ไวรัสโคโรน่า แทนทุกประเทศเอง,2020-02-13 18:55:28,1888,145,2920,Thailand,0,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
tweetymaywipwip,may 💙,เตรียมพร้อมไรอ่ะ เตรียมพร้อมเงินช่วยผู้ประสบภัย #น้ำท่วมอุบล ดีมั้ย ฝากพิจารณาด้วยเปลี่ยนเกณฑ์การพิจารณาอะไรของคุณ และช่วยดูแล ส.ส ด้วย เวลาประชุมสภาก็ตั้งใจหน่อย ทำให้เด็กดูเป็นตัวอย่าง  #รัฐบาลเตรียมพร้อม,2020-02-13 18:55:19,300,336,135180,-1,0,81066041,2009-10-09 01:59:00,3792 days 22:01:00.000000000,3792
iil_ink,คีพวงไม่คีพเมน.รอพิออกกรม;_;,แกปีที่แล้วเราช้อปเก่งมาก แต่สามสี่เดือนมานี้ไม่เคยสั่งของออนไลน์ แวะเข้าช้อปปี้เลยรู้มั้ยเพราะไม่มีจะแดกจริงๆ #รัฐบาลเตรียมพร้อม,2020-02-13 18:54:49,13,3,543,-1,0,1100032570580856832,2019-02-25 05:59:00,366 days 18:01:00.000000000,366
kkung2323,Kkung2323,รู้ว่าโกง รู้ว่าเหี้ย รู้ว่าหน้าด้าน แต่ทำอะไรไม่ได้แม่งโครตจุก #รัฐบาลเตรียมพร้อม,2020-02-13 18:54:06,42,0,107,-1,0,1053857110113435648,2018-10-21 03:54:49,493 days 20:05:11.000000000,493
ghgggggjyu,lovelove,"#รัฐบาลเตรียมพร้อม
หรือ
#เตรียมโป๊ะ 
เหอะๆ",2020-02-13 18:54:05,16,1,780,-1,0,1173270239456284672,2019-09-15 09:20:00,164 days 14:40:00.000000000,164
nanattnatto,ไอแอมควีนเอลซ่าออฟเอนแชนเทดฟอเรสต์เด้อ,โคตรไม่เนียนไปเรียนมาใหม่นะคะ #รัฐบาลเตรียมพร้อม https://twitter.com/newman1190/status/1227981470578270213 …,2020-02-13 18:53:58,90,63,37592,-1,1,2816777760,2014-09-18 03:57:00,1987 days 20:03:00.000000000,1987
UUKUFUKFUkU,ขอเสือกหน่อย,"บอกได้ประโยคเดียวว่า ""เหี้ยเน้นๆมีควายผสมด้วย""
ไปส่งข้าวกูด้วยที่คุก//ขุดดิน #รัฐบาลเตรียมพร้อม",2020-02-13 18:53:53,105,14,481,-1,0,1058624349144408064,2018-11-03 00:38:00,480 days 23:22:00.000000000,480
PTminkmonk,Minkmonk PT,เหมือนพวกมึงไม่ติดตามข่าวสารในปัจจุบันเลย ไม่รู้ไม่เห็นอะไรเหมือนชาวบ้านชาวช่องเขาเลย หรือจริง ๆ แล้วตั้งใจปั่นแท็กขึ้นมาให้คนเค้าด่าใช่มั้ย ถามจิงจิ้งงงงงงงงง #รัฐบาลเตรียมพร้อม,2020-02-13 18:53:04,30,10,593,-1,0,4751397072,2016-01-12 20:48:00,1506 days 03:12:00.000000000,1506
Uknow70669611,Faker,เดวไปฝึกแปป Elsu rov ถ้าเล่นเกมแล้วยิงปืนเก่งกว่าตำรวจ ทหาร ก็ให้นักกีฬา E-sport มาเป็นนักแม่นปืนไม่ดีกว่าหรอ #รัฐบาลเตรียมพร้อม,2020-02-13 18:52:59,83,0,4,-1,0,1121741706813009920,2019-04-26 11:43:58,306 days 12:16:02.000000000,306
catymirror,Smaew,เตรียมออกทั่งชุดเหรอ #รัฐบาลเตรียมพร้อม,2020-02-13 18:52:06,10,19,12415,-1,1,884760687875981312,2017-07-11 06:06:00,960 days 17:54:00.000000000,960
